text,label
"the immediate consequence to this, is that tanglebot gains access to several different permissions when installed on a device, allowing it to eavesdrop on user communications.",1
"the malware then steals sensitive data stored on the device and monitors almost every user activity, including camera use, audio conversations, and location, among other things.",1
"furthermore, the malware takes complete control of the targeted device, including access to banking data, and can reach the deepest recesses of the android operating system.",1
"the mobile baddie grants itself access to almost everything, enabling spying, data-harvesting, stalking and fraud attacks, among others.",1
"according to cloudmark researchers, the newly discovered mobile malware is spreading via sms messaging in the u.s. and canada, using lures about covid-19 boosters and regulations.",1
"the goal is to social-engineer targets into clicking on an embedded link, which takes them to a website.",1
"in propagation and theme, tanglebot resembles other mobile malware, such as the flubot sms malware that targets the u.k. and europe or the covidlock android ransomware, which is an android app that pretends to give users a way to find nearby covid-19 patients.",1
"""the malware has been given the moniker tanglebot because of its many levels of obfuscation and control over a myriad of entangled device functions, including contacts, sms and phone capabilities, call logs, internet access, [gps], and camera and microphone,"" they noted in a thursday writeup.",1
"to reach such a long arm into android’s internal business, tanglebot grants itself privileges to access and control all of the above, researchers said, meaning that the cyberattackers would now have carte blanche to mount attacks with a staggering array of goals.",1
"for instance, attackers can manipulate the incoming voice call function to block calls and can also silently make calls in the background, with users none the wiser.",1
"tanglebot can also send, obtain and process text messages for sms fraud, two-factor authentication interception, self-propagation to contacts and more.",1
"it also has deep spyware capabilities, with the ability to record or directly stream camera, screen or microphone audio directly to the attacker, along with ""other device observation capabilities,"" according to cloudmark.",1
"gaining access to the gps functionality, for example, creates the potential for stalkery location-tracking.",1
"and last but not least, the firm noted that the malware can take stock of installed applications and interact with them, as well as place overlay screens on top of these to, say, harvest credentials in the style of a banking trojan.",1
"""as we have seen with flubot, tanglebot can overlay banking or financial apps and directly steal the victim’s account credentials....the capabilities also enable the theft of considerable personal information directly from the device.""",1
"a cyber security company, proofpoint/cloudmark has recently identified a new threat that can take over the victim’s mobile phone through sms.",1
"this security threat has been named as the tangle bot due to its ability to takeover a number of device’s functions that may include contact list, phone history, camera and microphone along with the ability to use internet.",1
"just like the name tangle, this malware can mislead the target to install the tampered software received by a forged covid-19 alert.",1
"with the ongoing pandemic, which has already created panic, such types of messages can fuel up the target and will somehow trick them to click on the link attached with the message believing that the link will provide more information regarding boosters as well the governmental policies for covid-19.",1
"after tapping the highlighted link, the web display will show that the adobe flash player needs to be updated, if the user agrees to update it by tapping the installation button for update, tanglebot will be installed and will start taking over functions including getting control on phone book, recording screen, opening device camera and mic whenever the attacker wants too.",1
"according to proofpoint , tanglebot can even get access to online financial applications by overlaying the screen.",1
"tanglebot android malware is installed when an unsuspecting user clicks on a malicious link disguised as covid-19 vaccination appointment-related information in an sms message or information about fake local power outages that are due to occur.""",1
the tanglebot malware is distributed via a text message to mainly android users.,1
"in order to gain access to the user’s device, the fraudsters send messages that are familiar to the user and implore them to read more or find more detailed information by clicking a provided link.",1
"when users click the provided link, the tanglebot malware takes over the device, providing the fraudsters access to financial information, personal information, etc.",1
this means that it tries to send messages that will interest the targeted user.,1
"for example, coronavirus related information or bonanza or gifts.",1
"recording the audio, screen, or both, then streaming them to another device.",1
"placing overlay screens on the device, to obscure apps and screens.",1
"silently, calling contacts and blocking calls.",1
sending and receiving text messages.,1
deploying further device observation or espionage capabilities,1
"while other types of malware are internet based, capitalizing on social media apps to lure users, tanglebot only operates as text messages.",1
"although tanglebot protects itself deletion, experts say, users can manually remove it from their device by using android’s safe boot.",1
"as outlined earlier, malware such as flubot and tanglebot can overlay banking or financial apps and directly steal the victim’s account credentials.",1
"instead of being controlled by a traditional command-and-control server, it receives instructions via tweets.",1
android/twitoor is a backdoor capable of downloading other malware onto an infected device.,1
"this malicious app, detected by eset as a variant of android/twitoor.a, can’t be found on any official android app store - it probably spreads by sms or via malicious urls.",1
it impersonates a porn player app or mms application but without having their functionality.,1
"after launching, it hides its presence on the system and checks the defined twitter account at regular intervals for commands.",1
"based on received commands, it can either download malicious apps or switch the c&c twitter account to another one.",1
"to make the twitoor botnet’s communication more resilient, botnet designers took various steps like encrypting their messages, using complex topologies of the c&c network - or using innovative means for communication, among them the use of social networks.",1
it’s the first known mobile malware to use this kind of social media account instead of a command-and-control server to exercise its power over infected devices.,1
"it’s called twitoor, and this trojan apparently lies dormant on android devices, and awaits commands from a malicious twitter account.",1
commands can either tell twitoor to download and install other applications - generally of the data-stealing mobile banking malware variety - or switch to another command-and-control twitter account.,1
"in this campaign, the spyware is used to first do a complete scan of the device and capture personal information about the targeted victim.",1
"after this, the attackers gain access to the users"" preferences, device usage, inactivity times, and have the ability to record their screens.",1
"using the spyware, the attackers could do anything from credential stealing and information exfiltration, to money transfers and blackmailing.",1
it can also be used to surreptitiously turn the volume of the phone down and block calls or messages.,1
"the malware, dubbed mandrake by its discoverers at bitdefender, can take ""complete control of the device"" and can steal information and cryptocurrency, break into bank accounts, and even factory-reset infected phones to cover its tracks.",1
"if you install one of these innocent-looking apps, it collects information about your device and your surroundings, but otherwise does nothing terrible.",1
"mandrake tricks you by putting fake overlays on your screen, such as an end-user license agreement that must be agreed to.",1
"then mandrake forwards all your text messages to the attackers, forwards phone calls to other numbers, blocks calls, installs or remove apps, steals contact lists, hides notifications, records screen activity, steals passwords to your facebook and online bank accounts, creates phishing pages to leech your credentials for gmail and amazon, and tracks your location.",1
"unlike run of the mill malware, mandrake puts in significant effort not to infect victims.",1
it cherry-picks a handful of devices it gets installed on for further exploitation.,1
"this is likely because its operators know that they increase their chances of being called out with every device they infect, so they have instructed the malware to avoid countries where compromised devices won’t bring them any return of interest.",1
the malware also uses advanced manipulation tactics to bait users.,1
"for instance, it re-draws what the user sees on the screen to hijack taps.",1
what the users perceive as accepting an end-user license agreement is actually a complex series of requesting and receiving extremely powerful permissions.,1
"with those permissions, the malware gets complete control of the device and data on it.",1
"mandrake spyware hoovers up information raging from account credentials, screen records, gps and more -- and has been for years.",1
mandrake spyware abuses legitimate android functions to help gain access to everything on the compromised device in attacks that can gather almost any information about the user.,1
"the attacker can browse and collect all data on the device, steal account credentials for accounts including banking applications.",1
"secretly take recordings of activity on the screen, track the gps location of the user and more, all while continuously covering their tracks.",1
"""the ultimate goal of mandrake is complete control of the device, as well as account compromise.",1
"it isn""t clear exactly how widespread the campaigns are, but the malware isn""t spammed out like other campaigns - the attackers appear to carefully pick their victims and once they have a valued target compromised, they""ll manually control the actions of mandrake in order to manipulate the most information out of the user as possible.",1
"and when the attackers have gained all the information they want from the victim, mandrake has a kill-switch that wipes the malware from the device.",1
"mandrake""s operators have put serious effort into making sure it has stayed hidden over the years, even going so far as to develop, upload and maintain several applications on the google play store - under the names of several different developers.",1
"the app is installed on the phone and it then contacts the server to download a loader, which then provides the additional capabilities mandrake needs to take control of the device.",1
"""the malware operates in stages, with the first stage being a benign app with no malicious behaviour, other than the ability to download and install a second-stage payload when expressly directed to do so.",1
the malware tricks the user into providing it with additional privileges on the device.,1
"with those permissions, the malware gets complete control of the device and data on it,"" said botezatu.",1
"the malware’s many capabilities include stealing account credentials, recording activity displayed on the screen, and gps tracking.",1
the threat actor behind the malware appears to specifically target certain valuable users with the intent to take over their devices and compromise their accounts.,1
"then, the app tricks the user into granting excessive permissions by displaying what appears to be a request to accept the end-user license agreement.",1
"after the malware is downloaded and steals the desired information, a kill-switch is engaged that wipes any evidence of mandrake from the device.",1
"eset researchers have analyzed an extremely dangerous android app that can perform a host of nefarious actions, notably wiping out the victim’s bank account or cryptocurrency wallet and taking over their email or social media accounts.",1
"the app is fitted with standard information-stealing capabilities; however, this banker is exceptionally insidious in that after installation it requires a single action from the victim - enable android’s accessibility service - to fully unleash the app’s malicious functionality.",1
its creators reduced the app’s malicious surface to the bare minimum by removing all potentially malicious functionalities but one: abusing accessibility service.,1
allow modify system settings,1
"permit drawing over other apps, and",1
activate accessibility services.,1
"if an unsuspecting user grants these permissions (see figure 4), the trojan can read any text displayed in any app the user may launch - and send it to the attackers.",1
"this means the attackers can steal the victim’s credentials for logging into apps, sms and email messages, displayed cryptocurrency private keys, and even software-generated 2fa codes.",1
the fact the trojan can steal both the victim’s credentials and also can control their sms messages and generated 2fa codes means defensor id’s operators can bypass two-factor authentication.,1
"our analysis shows the defensor id trojan can execute 17 commands received from the attacker-controlled server such as uninstalling an app, launching an app and then performing any click/tap action controlled remotely by the attacker (see figure 5).",1
"in this case, the attacker can get the list of all installed apps and then remotely launch the victim’s app of their choice to either steal credentials or perform malicious actions (e.g.",1
"we believe that this is the reason the defensor id trojan requests the user to allow ""modify system settings"".",1
"subsequently, the malware will change the screen off time-out to 10 minutes.",1
"eset researchers have detected a new android malware strain called ""defensor id"" that abuses the android’s accessibility service to perform a host of nefarious actions and give hackers the privilege of notably wiping out the victim’s cryptocurrency wallet or bank account and taking over their email or social media accounts.",1
"in may 2020, defensor id malware was observed pretending as a security application and claiming to increase user security by using end-to-end encryption.",1
"the malware operator dropped all other potentially suspicious features, except one, they asked for the permissions to access the accessibility service.",1
"in april 2020, check point research found a malware-as-a-service (maas) botnet and a dropper for android devices, dubbed black rose lucy, that primarily leveraged android’s accessibility service using a fake streaming video optimization (svo) prompt to install their payload without any user interaction.",1
"in the same month, cybereason analyzed a new type of android mobile banking trojan named eventbot, that abused android’s accessibility features to steal user data from financial apps, read and steal user sms messages to allow the malware to bypass two-factor authentication.",1
"in march 2020, mcafee mobile research team observed an android malware dubbed android/leifaccess.a that abused oauth leveraging accessibility services to infect android devices and post fake reviews on google play.",1
"as was the case with hummingbad, the purpose of hummingwhale is to generate revenue by displaying fraudulent ads and automatically installing apps.",1
"when users try to close the ads, the new functionality causes already downloaded apps to run in a virtual machine.",1
"hummingwhale has also been observed hiding the original malicious app once it""s installed and trying to improve its google play reputation by automatically generating posts disguised as positive user comments and ratings.",1
"to make matters worse for anyone who may have unknowingly downloaded an affected app, it has much more advanced tools than its predecessor, allowing it to perform ad fraud at an unprecedented scale.",1
a hummingwhale app will provide a user with fake ads that will become particularly harmful to them if opened.,1
"""once the user tries to close the ad, the app, which was already downloaded by the malware, is uploaded to the virtual machine and run as if it is a real device,"" check point said.",1
the hummingwhale method allows cyber-criminals to have the malware installed through apps without being noticeably suspicious by asking for a number of different permissions.,1
"these included the use of certificate pinning and public key encryption for c2 communications, geo-restrictions imposed by the c2 when delivering the second stage, and the comprehensive and well implemented suite of surveillance features.",1
contacts,1
audio recordings,1
videos,1
gps location,1
device information,1
"in addition, the packages offered a feature to perform remote audio recording.",1
"""instances of this spyware were found on the google play store, disguised as service applications from mobile operators,"" said researchers in a friday analysis.",1
"they found that it has a variety of nefarious capabilities, including scooping up call logs and sms messages, facebook, gmail and whatsapp data and conversations, audio-recording the victim and extracting gps coordinates of the phone.",1
"it can also retrieve a list of installed apps, retrieve the device’s browsing history, extract events from the calendar app and access the owner’s address book.",1
"once the malicious apps are installed, a dropper is first deployed to collect some basic identifying information about the device, including itsmalicious app google play international mobile equipment identity (imei) code and phone number, and send it to the command-and-control (c2) server (the dropper in some cases purports to be a device check for the fake app).",1
"the c2 then sends a zip archive, with a collection of files and the primary payload, which includes the bulk of the spyware capabilities.",1
"a never-before-publicized mobile spy tool, a mobile surveillanceware remote access trojan (rat) for android called monokle, has been spotted using novel techniques to exfiltrate data.",1
"according to the lookout researchers who discovered monokle in the wild, the malware has the ability to self-sign trusted certificates to intercept encrypted ssl traffic.",1
"it can also record a phone’s lockscreen activity in order to obtain passcodes, and it can leverage accessibility services to gain access to third-party apps.",1
"""among other things, monokle makes extensive use of the android accessibility services to exfiltrate data from third party applications and uses predictive-text dictionaries to get a sense of the topics of interest to a target.",1
"monokle will also attempt to record the screen during a screen unlock event so as to compromise a user’s pin, pattern or password.""",1
"on the self-signing front, with root access, monokle is capable of installing additional attacker-specified certificates to the trusted certificates on an infected device, ""effectively opening up the target and the device to man-in-the-middle (mitm) attacks against tls traffic,"" the researchers wrote.",1
"other functionality includes a cornucopia of classic spyware tricks, such as the ability to harvest contacts and calendar information, record audio and calls, retrieve emails and messages (including from whatsapp, skype and more), take photos and videos, track device location and take screenshots.",1
"other features include keylogging, retrieving browsing and call histories, interacting with popular office applications to retrieve document text, making calls and sending text messages, device-fingerprinting, retrieving accounts and associated passwords, and screen recordings.",1
"it can also delete arbitrary files and download new ones, reboot a device and execute arbitrary shell code.",1
"monokle, like most advanced threat weapons, appears to be very targeted: it is spreading by way of a very limited set of trojanized applications that contain legitimate functionality to avoid user suspicion.",1
"monokle supports 78 different predefined commands, of which 61 are implemented in recent samples, that allow attackers to exfiltrate requested data.",1
get nearby cell tower info,1
retrieve accounts and associated passwords.,1
record audio and calls,1
suicide functionality and cleanup of staging files.,1
make screen recordings,1
keylogger and device-fingerprinting,1
retrieve browsing and call histories,1
"take photos, videos, and screenshots",1
"retrieve emails, smses, and messages",1
steal contacts and calendar information,1
make calls and send text messages,1
"execute arbitrary shell commands, as root, if root access is available",1
"the surveillance software abuses android accessibility services to capture data from third party apps, including google docs, facebook messenger, vk, whatsapp, wechat, viber, skype, and snapchat.",1
"the malicious code, in fact, is able to read text notifications displayed on a device’s screen.",1
"the surveillance surveillance also uses user-defined predictive-text dictionaries to ""get a sense of the topics of interest to a target,"" it also attempts to record the phone screen during a screen unlock event in order to obtain the phone’s pin, pattern or password.",1
"if root access is available on the target device, the spyware installs attacker-specified root ca certificates to the trusted certificates on an infected device that would attackers to carry out man-in-the-middle (mitm) attacks.",1
this android malware can take photos and videos and spy on your app history,1
"a highly-targeted, custom-built form of powerful android malware is being deployed to conduct surveillance on selected individuals, according to security researchers.",1
"these include keylogging, taking photos and videos, retrieving history of apps including web browsers, social media services, and messengers, tracking the location of the user, and much more.",1
"in addition, monokle has the ability to install trusted certificates which allow it to gain root access to the device.",1
"much of this is achieved by exploiting accessibility services and tailoring them to steal data from third-party applications, as well as using the predictive-text dictionaries of the user to gain insight into the kinds of topic that interest them.",1
"the malware can also record the screen when it is being unlocked in order to reveal the victim""s passcode.",1
"it""s still uncertain how monokle is distributed, but researchers note that some samples of the malware are built around trojanized versions of real applications, complete with the same appearance and functionality -- and that phishing could play a part in delivery.",1
"""in similar attacks, such as dark caracal, we""ve observed the use of phishing attacks through messaging applications, sms, or emails used to distribute this type of malware,"" said bauer.",1
"meet monokle, an android malware family capable of stealing and changing passwords",1
"monokle can, among other things, log keystrokes, delete and download files, send messages, exfiltrate contacts, device information, emails, login data, lists of installed apps, and call and browsing histories.",1
"it can also take photos, videos, and screenshots, and if it has root access, it can execute commands.",1
"it uses android""s accessibility services to capture and exfiltrate information from microsoft office and google docs files as well as instant messaging applications like whatsapp, viber, snapchat, etc.",1
"it can make screen recordings even when the device is still locked, which means that it can capture the password, pin code, or pattern used to unlock the device.",1
"as with most android malware families, the primary infection vector comes in the form of trojanized apps distributed on third-party app stores.",1
"most of them impersonate real applications, and some even come with legitimate functionality, which can make detection more difficult.",1
"the analysis of the apk was rather interesting, because some of the actions were very common spyware features, such as the exfiltration of sms messages, call logs and other data.",1
"however, in addition to the traditional functionality, there were also backdoor capabilities such as upload, download, delete files, camera takeover and record surrounding audio.",1
the malware uses http for communication with the c2 server for command handling and data exfiltration.,1
1 reqsmscal.php send specified sms message,1
2 reqsmscal.php call specified number,1
"3 reqsmscal.php exfiltrate device info, such as phone model and os version",1
4 reqsmscal.php exfiltrate a list of all installed applications,1
5 reqsmscal.php exfiltrate default browser history (limited to a given date),1
6 reqsmscal.php exfiltrate chrome browser history (limited to a given date),1
7 reqsmscal.php exfiltrate memory card file structure,1
8 reqsmscal.php record surrounding sound for 80 seconds,1
1 reqcalllog.php exfiltrate all call logs,1
2 reqcalllog.php exfiltrate all sms messages,1
3 reqcalllog.php upload specified file from the device to the c2,1
4 reqcalllog.php download file from specified url and save on device,1
5 reqcalllog.php delete specified file,1
"9 reqcalllog.php take photo (muted audio) with rear camera, send to c2",1
"10 reqcalllog.php take photo (muted audio) with front camera, send to c2",1
"with this modification, an application sends device location coordinates with every message.",1
"found bundled with a repackaged app, the spyware’s surveillance capabilities involve hiding its presence on the device, recording phone calls, logging incoming text messages, recoding videos, taking pictures and collecting gps coordinates, then broadcasting all of that to an attacker-controlled c&c (command and control) server.",1
"records every phone call (literally the conversation as a media file), then sends it together with the caller id to the c&c (incall3.php and outcall3.php)",1
logs every incoming sms message (sms body and sms sender) to c&c (script3.php),1
"can send all call logs (""content://call_log/calls"", info: callname, callnum, calldate, calltype, callduration) to c&c (calllog.php)",1
"whenever the user snaps a picture, either with the front or rear camera, it gets sent to the c&c (uppc.php, fi npic.php orreqpic.php)",1
can send gps coordinates to c&c (gps3.php),1
attackers aim to backdoor legitimate applications with an unusual injection technique dubbed smali.,1
the mobile malware also aims to inject legitimate mobile applications with a backdoor for persistent access once it has compromised an android device.,1
"the viceleaker apk implements very common spyware features (exfiltration of sms messages, call logs, and device information) along with backdoor capabilities (upload, download, delete files, camera takeover, and record surrounding audio).",1
"during the investigation, kaspersky also spotted a sample of a modified version of the open-source jabber/xmpp called ""conversations."" the tainted version used by the viceleaker group sends the c2 geographical coordinates every time a message was sent via the app.",1
"the malware is designed to steal sensitive information, including call recordings, text messages, photos, videos, and location data without users’ knowledge.",1
"apart from spying features, the malware also has backdoor capabilities, including upload, download, delete files, record surrounding audio, takeover camera, and make calls or send messages to specific numbers, according to the researchers.",1
"the researchers said that attackers used smali injection technique, that allows hackers to disassemble the code of an original application and add malicious code.",1
"viceleaker android malware steals call recordings, photos, videos & texts",1
"researchers then tagged a sample of their own to inspect further and discovered that the apk’s inner functionalities included launching a malicious payload, which was already embedded in the apk’s original coding.",1
"to disassemble the original application’s code and add the malicious one, attackers have used the smali injection technique.",1
"the report reveals that the malware can steal call recordings, photos, videos, text messages, and location data without alerting the user.",1
"furthermore, what’s worse is that the malware is also equipped with backdoor capabilities such as it can upload/download/delete files, control the camera and record audio files, initiate calls and send out text messages to certain numbers.",1
"recently, palo alto networks researchers discovered an advanced android malware we’ve named ""spydealer"" which exfiltrates private data from more than 40 apps and steals sensitive messages from communication apps by abusing the android accessibility service feature.",1
"spydealer uses exploits from a commercial rooting app to gain root privilege, which enables the subsequent data theft.",1
"exfiltrate private data from more than 40 popular apps including: wechat, facebook, whatsapp, skype, line, viber, qq, tango, telegram, sina weibo, tencent weibo, android native browser, firefox browser, oupeng brower, qq mail, netease mail, taobao, and baidu net disk",1
"abuses the android accessibility service feature to steal sensitive messages from popular communication and social apps such as wechat, skype, viber, qq",1
"takes advantage of the commercial rooting app ""baidu easy root"" to gain root privilege and maintain persistence on the compromised device",1
"harvests an exhaustive list of personal information including phone number, imei, imsi, sms, mms, contacts, accounts, phone call history, location, and connected wi-fi information",1
automatically answer incoming phone calls from a specific number,1
"remote control of the device via udp, tcp and sms channels",1
spy on the compromised user by:,1
recording the phone call and the surrounding audio & video.,1
taking photos via both the front and rear camera,1
monitoring the compromised device’s location,1
taking screenshots,1
"we do not know exactly how devices are initially infected with spydealer, but have seen evidence to suggest chinese users becoming infected through compromised wireless networks.",1
"starting from 1.9.3, content of configuration files and almost all constant strings in the code are encrypted or encoded.",1
an accessibility service was also introduced in 1.9.3 to steal targeted apps’ messages.,1
"after installed on an android device, spydealer shows no application icon.",1
"however, it registers two broadcast receivers to listen for events related to the device booting up and network connection status.",1
"at the first launch, it retrieves configuration information from the local asset file named readme.txt.",1
1 get call history 9 send recorded audio files,1
2 get sms messages 10 capture screenshot,1
3 record audio 11 list files under a given directory,1
4 get gsm location 12 get gps location,1
5 get contacts 20 intercept incoming sms messages,1
7 get information and network traffic of installed apps 21 do not intercept incoming sms messages,1
8 get device specific information 82 get current running apps,1
spydealer uses two different rooting procedures to gain root (superuser) privilege.,1
"previously in 2015, we saw the rootnik android trojan abuse the ""root assistant"" tool to gain root access.",1
"after gaining root privilege, spydealer takes steps to maintain persistence on the compromised device.",1
spydealer is capable of receiving commands from remote servers via a number of different channels by either actively initiating connections to c2 servers or passively receiving instructions from c2 servers.,1
spydealer registers a broadcast receiver with a higher priority than the default messaging app to listen for the commands via incoming sms messages.,1
1 get geographical location via gsm cell information.,1
2 collect the contacts on the device and send back via sms.,1
"3 gather sms messages which are created later than a given date in the inbox, outbox and draft box, and then send back via sms.",1
4 exfiltrate call histories that are later than a given date through sms.,1
5 set the auto reply phone number.,1
the malware will automatically answer the incoming phone call when the number is the same as the set one.,1
"it first collects the gsm cell identity, area code and network operator and then posts the encoded data to the baidu map service to retrieve the geographical location.",1
"with this tactic, a compromised device’s location is exposed to the attacker even there is no gps available.",1
"besides the commands listed above, spydealer can also set the remote server’s ip address under the following two conditions:",1
spydealer creates a tcp server on the compromised device listening at port 39568 and waits for incoming commands.,1
imei send back the device imei,1
"mobileinfor send back device information including imei, imsi and phone number",1
gettype\t1 send back contacts information including contact name and phone number,1
"gettype\t\t1 send back sms messages in inbox, outbox and draft box",1
"gettype\t\t\t1 send back call histories including phone call duration, type and date",1
listdir\t<directory> send back the information of files under a given directory.,1
"aside from the tcp server that passively waits for the commands, spydealer can also actively connect to the remote server with the configured ip address to ask for commands through udp or tcp.",1
"to achieve this effect in newer android versions, spydealer first inserts an sms message into the inbox and then posts a notification indicating an sms message has arrived.",1
"to our knowledge, this is the first malware family that fakes an incoming sms message in this way.",1
the data sent back to the remote server is encrypted using tea algorithm.,1
"to mitigate this risk, spydealer creates an effective session layer on top of udp.",1
spydealer divides the original data into multiple groups and each group has no more than 1000 bytes data.,1
private data collection,1
"as discussed in section command & control, we have seen this malware employ many mechanisms to collect private data.",1
"additionally, with root privilege, spydealer also tries to gather data from more than 40 common apps falling in different categories including social, communication, browser, mobile mail client, etc.",1
accessibility service abuse,1
"to avoid this obstacle, starting in version 1.9.3, spydealer implemented an extra accessibility service to steal plain messages by directly extracting texts from the screen.",1
rumms: the latest family of android malware attacking users in russia via sms phishing,1
"to lure the victims to download the malware, threat actors use sms phishing - sending a short sms message containing a malicious url to the potential victims.",1
"after landing on the victim’s phone, the rumms apps will request device administrator privileges, remove their icons to hide themselves from users, and remain running in the background to perform a series of malicious behaviors.",1
● sending device information to a remote command and control (c2) server.,1
● contacting the c2 server for instructions.,1
sending sms messages to financial institutions to query account balances.,1
uploading any incoming sms messages (including the balance inquiry results) to the remote c2 server.,1
sending c2-specified sms messages to phone numbers in the victim’s contacts.,1
forward incoming phone calls to intercept voice-based two-factor authentication.,1
smishing: the major way to distribute rumms,1
smishing (sms phishing) is currently the primary way threat actors are distributing the malware.,1
the process starts when an sms phishing message arrives at a user’s phone.,1
"it first starts another activity defined in ""org.starsizew.aa"" to request device administrator privileges, and then calls the following api of ""android.content.pm.packagemanager"" (the android package manager to remove its own icon on the home screen in order to conceal the existence of rumms from the user:",1
"at the same time, ""org.starsizew.mainactivity"" will start the main service as defined in ""org.starsizew.tb"", and use a few mechanisms to keep the main service running continuously in the background.",1
"other than that, its major functionality is to collect private device information, upload it to a remote c2 server, and handle any commands as requested by the c2 server.",1
"the first type of content, starting with ""method=install"", will be sent when the app is started for the first time, including the following device private information:",1
"the third type of information will be sent when rumms intercepts any sms messages, including the balance inquiry results when it contacts the sms code of a particular financial service.",1
method onpostexecute parses the response from the above http session and executes the commands provided by the remote attacker.,1
install_true: to modify app preference to indicate that the c2 server received the victim device’s status.,1
sms_send: to send c2-specified sms messages to c2-specified recipients.,1
sms_grab: to upload periodically the sms messages in the inbox to c2 server.,1
delivery: to deliver specified text to all victim’s contacts (sms worming).,1
call_number: to forward phone calls to intercept voice based two-factor authentication.,1
new_url: to change the url of the c2 server in the app preference.,1
ussd: to call a c2-specified phone number.,1
"during our investigation, we observed the c2 server sending multiple ""balance"" commands to different institutions, presumably to query the victim’s financial account balances.",1
"rumms can upload responses to the balance inquiries (received via sms message) to the remote c2 server, which can send back additional commands to be sent from the victim to the provider’s payment service.",1
"these could include resetting the user’s pin, enabling or disabling various alerts and confirmations, and confirming the user’s identity.",1
"in total we captured 297 rumms samples, all of which attempt to contact an initial c2 server that we extracted from the app package.",1
smishing (sms phishing) offers a unique vector to infect mobile users.,1
the recent rumms campaign shows that smishing is still a popular means for threat actors to distribute their malware.,1
"the malware disguises itself as сooбщениe, which translated to english means messages, and performs its malicious functionality by exploiting android accessibilityservice, which assists those with disabilities in using android devices and apps.",1
it then hides itself in order to spy on its victims.,1
enabling accessibilityservice,1
"once installation is complete, the app masks itself as a messaging app (see the icon below).",1
"upon first use, the app redirects the victim to enable android accessibilityservice.",1
"once enabled, the app disappears from the home screen.",1
"if the victim does not enable accessibilityservice, the spyware will continuously appear on the screen (see the second screen in the above snapshot) to encourage the victim to enable the service.",1
"once accessibilityservice is enabled, the spyware goes into action to make the sms app the default messaging app.",1
"our investigation showed that once the initial setup is done, the malware starts sending details to a command-and-control (c&c) server.",1
"we noticed that command ""40"" was used for disabling the apps.",1
"in this instance, the list of apps to be disabled contained well-known antivirus (av) apps, including:",1
"as soon as a victim tries to open one of these apps, the malware abruptly closes it.",1
sms: sending and stealing,1
"as in the case below, we found that command number ""11"" was used for sending sms messages to any desired number with the body of the sms instructed by c&c",1
"upon further analysis, we also found the spyware to be stealing sms messages from the victim""s device.",1
this functionality could also be used to steal bank-related one-time-password codes and other relevant information.,1
stealing contacts,1
"the malware is also able to steal contacts from the victim""s device.",1
we believe this functionality is used to further spread the malware with a well-known technique called sms-phishing (or smishing).,1
the malware also has calling functionality.,1
new android malware rumms targeting users through smishing,1
"the malware is distributed via a series of infected subdomains that are actually registered with an authentic domain name, which is owned by a popular shared hosting service provider based in russia.",1
the victims are attracted to download the malicious code of the malware through sms phishing campaign in which a short sms message is sent to the victims.,1
"when the malware is able to infect the device of the victim, the malware’s app asks for administrator privileges and will delete all the icons that belong to the app so that the victim doesn’t detect it.",1
* sending out information about the device to a remotely controlled c2 server,1
* communicating with the c2 server for new instructions,1
* sending sms messages to financial institutions for inquiring about the victim’s account balances,1
* transferring the acquired information about account balances to the c2 server,1
* spreading the infection to other numbers present in the contacts folder of the victim’s phone through sending c2-specified sms messages,1
fireeye’s investigators emulated an already infected android device to communicate with the c2 server of the rumms malware and they identified that the c2 server instructed their device to send out four different sms messages to four unique numbers.,1
three out of the four messages were aimed at checking out the account balance of the user at that particular institution.,1
"once chrysaor is installed, a remote operator is able to surveil the victim""s activities on the device and within the vicinity, leveraging microphone, camera, data collection, and logging and tracking application activities on communication apps such as phone and sms.",1
"ade8bef0ac29fa363fc9afd958af0074478aef650adeb0318517b48bd996d5d5upon installation, the app uses known framaroot exploits to escalate privileges and break android""s application sandbox.",1
"if the targeted device is not vulnerable to these exploits, then the app attempts to use a superuser binary pre-positioned at /system/csk to elevate privileges.",1
"after escalating privileges, the app immediately protects itself and starts to collect data, by:",1
installing itself on the /system partition to persist across factory resets,1
"removing samsung""s system update app (com.sec.android.fotaclient) and disabling auto-updates to maintain persistence (sets settings.system.software_update_auto_update to 0)",1
"deleting wap push messages and changing wap message settings, possibly for anti-forensic purpose.",1
starting content observers and the main task loop to receive remote commands and exfiltrate data,1
"repeated commands: use alarms to periodically repeat actions on the device to expose data, including gathering location data.",1
"data collectors are used in conjunction with repeated commands to collect user data including, sms settings, sms messages, call logs, browser history, calendar, contacts, emails, and messages from selected messaging apps, including whatsapp, twitter, facebook, kakoa, viber, and skype by making /data/data directories of the apps world readable.",1
"content observers: use android""s contentobserver framework to gather changes in sms, calendar, contacts, cell info, email, whatsapp, facebook, twitter, kakao, viber, and skype.",1
screenshots: captures an image of the current screen via the raw frame buffer.,1
"keylogging: record input events by hooking ipcthreadstate::transact from /system/lib/libbinder.so, and intercepting android::parcel with the interface com.android.internal.view.iinputcontext.",1
"roomtap: silently answers a telephone call and stays connected in the background, allowing the caller to hear conversations within the range of the phone""s microphone.",1
"if the user unlocks their device, they will see a black screen while the app drops the call, resets call settings and prepares for the user to interact with the device normally.",1
"finally, the app can remove itself through three ways:",1
